method,url_length,special_path,host,contentLength,arg_length,arg_num,digit_in_arg,letter_in_arg
2,57,8,0,5.0,5,1,1,3
1,50,8,0,0.0,219,13,41,156
1,49,8,0,0.0,227,13,37,167
1,57,8,0,0.0,77,1,8,51
2,52,8,0,105.0,101,5,28,63
1,22,5,0,0.0,0,1,0,0
1,57,8,0,0.0,9,1,5,2
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
2,48,8,0,18.0,18,1,1,15
2,48,8,0,17.0,17,1,1,14
1,58,9,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
2,52,8,0,104.0,100,5,16,63
1,57,8,0,0.0,45,1,15,18
1,50,8,0,0.0,247,13,39,181
2,48,8,0,67.0,63,5,7,47
1,47,8,0,0.0,41,3,5,31
2,50,8,0,269.0,257,13,38,193
2,47,8,0,39.0,37,3,5,29
1,48,8,0,0.0,83,1,28,44
1,47,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,71,5,9,52
2,49,8,0,252.0,240,13,39,173
1,50,8,0,0.0,254,13,38,189
1,61,11,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
1,56,10,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,52,8,0,64.0,60,5,7,48
2,57,8,0,4.0,4,1,1,2
2,48,8,0,17.0,17,1,1,14
1,48,8,0,0.0,70,5,9,50
2,49,8,0,251.0,239,13,38,175
1,57,8,0,0.0,4,1,1,2
1,44,8,0,0.0,0,1,0,0
1,63,11,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
2,50,8,0,338.0,326,13,81,211
2,48,8,0,71.0,67,5,7,51
1,51,8,0,0.0,0,1,0,0
2,49,8,0,282.0,270,13,38,205
1,51,8,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
2,49,8,0,251.0,239,13,34,180
2,50,8,0,248.0,236,13,41,171
1,52,8,0,0.0,54,5,1,48
1,48,8,0,0.0,0,1,0,0
2,48,8,0,76.0,72,5,10,51
1,47,8,0,0.0,40,3,2,32
1,49,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,68,13,0,0.0,0,1,0,0
1,49,8,0,0.0,231,13,38,168
1,51,9,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,53,9,0,0.0,0,1,0,0
1,48,8,0,0.0,17,1,1,14
1,56,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,49,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,52,8,0,0.0,56,5,2,47
2,48,8,0,12.0,12,1,1,9
1,74,11,0,0.0,0,1,0,0
1,49,8,0,0.0,230,13,41,163
2,52,8,0,67.0,63,5,6,50
2,48,8,0,31.0,31,1,11,12
1,50,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
2,48,8,0,77.0,73,5,10,51
1,48,8,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,50,8,0,0.0,251,13,37,190
2,52,8,0,66.0,62,5,3,53
2,50,8,0,261.0,249,13,40,184
1,56,10,0,0.0,0,1,0,0
1,49,8,0,0.0,782,13,428,218
1,48,8,0,0.0,17,1,1,14
1,47,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,52,8,0,147.0,143,5,48,66
1,48,8,0,0.0,63,5,7,47
2,48,8,0,33.0,33,1,0,31
1,57,9,0,0.0,0,1,0,0
1,48,8,0,0.0,64,5,8,47
1,47,8,0,0.0,0,1,0,0
1,50,8,0,0.0,224,13,44,157
2,52,8,0,66.0,62,5,5,51
1,57,8,0,0.0,58,1,23,19
2,48,8,0,33.0,33,1,0,31
2,50,8,0,262.0,250,13,39,185
1,48,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,34,1,0,32
1,57,8,0,0.0,5,1,1,3
1,48,8,0,0.0,65,5,8,48
1,49,8,0,0.0,0,1,0,0
2,50,8,0,276.0,264,13,43,195
1,50,8,0,0.0,0,1,0,0
2,52,8,0,66.0,62,5,5,51
2,48,8,0,18.0,18,1,1,15
2,48,8,0,33.0,33,1,0,31
1,52,8,0,0.0,60,5,2,52
1,50,8,0,0.0,245,13,39,181
2,49,8,0,242.0,230,13,40,166
2,49,8,0,282.0,270,13,47,190
1,51,8,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
1,39,7,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
2,48,8,0,71.0,67,5,9,48
1,47,8,0,0.0,0,1,0,0
2,48,8,0,71.0,67,5,7,51
1,48,8,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,68,13,0,0.0,0,1,0,0
2,52,8,0,69.0,65,5,2,57
1,46,8,0,0.0,0,1,0,0
1,57,8,0,0.0,5,1,1,3
1,51,8,0,0.0,0,1,0,0
2,48,8,0,18.0,18,1,1,15
1,46,8,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
2,48,8,0,67.0,63,5,7,47
1,57,8,0,0.0,4,1,1,2
1,49,8,0,0.0,320,13,52,227
1,49,8,0,0.0,259,13,46,186
2,50,8,0,300.0,288,13,52,203
2,57,8,0,4.0,4,1,1,2
3,57,8,1,4.0,4,1,1,2
2,48,8,0,138.0,134,5,42,74
1,44,8,0,0.0,0,1,0,0
2,49,8,0,245.0,233,13,37,174
2,57,8,0,25.0,25,1,11,6
1,44,8,0,0.0,0,1,0,0
1,47,8,0,0.0,42,3,5,32
2,48,8,0,18.0,18,1,1,15
2,48,8,0,74.0,70,5,9,50
1,58,9,0,0.0,0,1,0,0
2,48,8,0,69.0,65,5,8,48
2,47,8,0,599.0,597,3,398,83
1,48,8,0,0.0,33,1,0,31
1,56,8,0,0.0,0,1,0,0
1,48,8,0,0.0,83,1,16,44
1,58,9,0,0.0,0,1,0,0
2,57,8,0,5.0,5,1,1,3
1,57,8,0,0.0,9,1,4,3
1,62,9,0,0.0,0,1,0,0
2,48,8,0,69.0,69,1,16,31
1,48,8,0,0.0,89,1,35,42
2,47,8,0,204.0,202,3,30,142
1,50,8,0,0.0,254,13,41,189
2,48,8,0,18.0,18,1,1,15
1,57,8,0,0.0,5,1,1,3
1,49,8,0,0.0,0,1,0,0
1,52,8,0,0.0,56,5,1,50
1,47,8,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
1,62,11,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
1,50,8,0,0.0,255,13,43,183
1,51,8,0,0.0,0,1,0,0
1,49,8,0,0.0,266,13,41,195
2,48,8,0,97.0,97,1,28,49
1,50,8,0,0.0,245,13,42,179
2,57,8,0,4.0,4,1,1,2
1,58,9,0,0.0,0,1,0,0
1,48,8,0,0.0,74,5,11,51
1,48,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
1,50,8,0,0.0,323,13,78,213
1,48,8,0,0.0,17,1,1,14
2,48,8,0,33.0,33,1,0,31
1,48,8,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
2,48,8,0,17.0,17,1,1,14
2,52,8,0,66.0,62,5,3,54
1,49,8,0,0.0,248,13,37,185
1,51,6,0,0.0,0,1,0,0
1,55,9,0,0.0,0,1,0,0
2,48,8,0,67.0,63,5,7,47
2,49,8,0,257.0,245,13,36,186
1,46,8,0,0.0,0,1,0,0
2,50,8,0,298.0,286,13,51,202
1,47,8,0,0.0,41,3,4,32
1,39,7,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,58,10,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,50,8,0,340.0,328,13,45,240
2,52,8,0,56.0,52,5,1,46
1,49,8,0,0.0,253,13,38,187
1,52,8,0,0.0,58,5,1,52
1,50,8,0,0.0,226,13,41,163
1,48,8,0,0.0,68,5,8,48
1,48,8,0,0.0,17,1,1,14
2,49,8,0,234.0,222,13,37,163
1,48,8,0,0.0,17,1,1,14
1,46,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,63,5,7,47
1,47,8,0,0.0,0,1,0,0
1,50,8,0,0.0,232,13,37,175
1,48,8,0,0.0,64,5,8,47
1,50,8,0,0.0,0,1,0,0
2,48,8,0,71.0,67,5,6,52
1,49,8,0,0.0,0,1,0,0
1,48,8,0,0.0,18,1,1,15
1,50,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
2,48,8,0,73.0,69,5,8,52
2,57,8,0,4.0,4,1,1,2
1,44,8,0,0.0,0,1,0,0
2,50,8,0,279.0,267,13,43,198
2,47,8,0,38.0,36,3,5,28
1,39,7,0,0.0,0,1,0,0
2,57,8,0,114.0,114,1,47,52
1,48,8,0,0.0,34,1,0,32
1,48,8,0,0.0,0,1,0,0
1,52,9,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
2,50,8,0,234.0,222,13,36,167
1,50,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
2,48,8,0,18.0,18,1,1,15
1,48,8,0,0.0,238,5,36,164
1,58,9,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
2,47,8,0,102.0,100,3,16,71
2,57,8,0,70.0,70,1,16,32
2,57,8,0,4.0,4,1,1,2
1,48,8,0,0.0,68,5,8,51
1,65,9,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,49,8,0,0.0,236,13,42,170
2,52,8,0,64.0,60,5,3,51
1,48,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,47,8,0,0.0,91,3,16,62
2,49,8,0,258.0,246,13,38,183
1,44,7,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,47,8,0,39.0,37,3,5,29
1,52,8,0,0.0,131,5,36,67
1,48,8,0,0.0,33,1,0,31
1,47,8,0,0.0,37,3,5,29
1,52,8,0,0.0,59,5,2,51
1,51,8,0,0.0,0,1,0,0
2,52,8,0,64.0,60,5,7,48
2,49,8,0,230.0,218,13,41,155
2,50,8,0,255.0,243,13,44,171
2,48,8,0,34.0,34,1,0,32
1,39,7,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
1,49,8,0,0.0,266,13,45,196
1,50,8,0,0.0,238,13,37,179
1,48,9,0,0.0,0,1,0,0
1,48,9,0,0.0,0,1,0,0
2,50,8,0,277.0,265,13,45,193
1,50,8,0,0.0,252,13,40,180
1,56,8,0,0.0,0,1,0,0
1,50,8,0,0.0,223,13,35,168
2,47,8,0,38.0,36,3,5,28
2,49,8,0,250.0,238,13,37,177
2,52,8,0,65.0,61,5,9,45
1,48,8,0,0.0,34,1,0,32
1,49,8,0,0.0,0,1,0,0
1,52,8,0,0.0,56,5,2,49
2,49,8,0,241.0,229,13,44,159
1,50,8,0,0.0,241,13,43,172
1,47,8,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
2,47,8,0,40.0,38,3,5,29
1,46,8,0,0.0,0,1,0,0
2,48,8,0,67.0,63,5,7,47
1,49,8,0,0.0,0,1,0,0
2,48,8,0,235.0,231,5,34,161
2,47,8,0,94.0,92,3,35,46
1,44,8,0,0.0,0,1,0,0
2,48,8,0,64.0,64,1,33,24
2,48,8,0,34.0,34,1,0,32
1,48,8,0,0.0,0,1,0,0
1,36,8,0,0.0,0,1,0,0
2,52,8,0,61.0,57,5,2,50
2,48,8,0,95.0,91,5,11,65
2,52,8,0,139.0,135,5,47,73
2,48,8,0,34.0,34,1,0,32
1,58,9,0,0.0,0,1,0,0
2,47,8,0,43.0,41,3,5,31
2,47,8,0,38.0,36,3,5,28
1,39,7,0,0.0,0,1,0,0
1,57,8,0,0.0,5,1,1,3
1,47,8,0,0.0,37,3,5,29
1,58,9,0,0.0,0,1,0,0
2,50,8,0,276.0,264,13,38,201
1,44,8,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
2,48,8,0,76.0,72,5,10,51
1,49,8,0,0.0,250,13,40,186
3,49,8,1,243.0,231,13,42,169
1,63,9,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,50,8,0,0.0,241,13,42,175
1,57,9,0,0.0,0,1,0,0
1,35,7,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
2,52,8,0,61.0,57,5,2,50
1,48,8,0,0.0,33,1,0,31
1,48,8,0,0.0,17,1,1,14
1,51,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
2,48,8,0,75.0,71,5,9,52
1,50,8,0,0.0,248,13,43,183
1,62,8,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,52,8,0,0.0,58,5,6,46
3,57,8,1,4.0,4,1,1,2
1,50,8,0,0.0,221,13,37,163
2,47,8,0,43.0,41,3,5,31
2,48,8,0,75.0,71,5,9,52
1,48,8,0,0.0,128,5,39,74
1,49,8,0,0.0,242,13,34,183
2,47,8,0,39.0,37,3,5,29
2,47,8,0,43.0,41,3,5,31
1,58,9,0,0.0,0,1,0,0
2,49,8,0,255.0,243,13,39,179
1,48,8,0,0.0,75,1,15,38
2,48,8,0,17.0,17,1,1,14
1,49,8,0,0.0,243,13,34,185
1,49,9,0,0.0,0,1,0,0
2,52,8,0,59.0,55,5,1,49
2,48,8,0,33.0,33,1,0,31
1,57,8,0,0.0,9,1,5,2
1,48,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
2,50,8,0,263.0,251,13,41,184
2,48,8,0,18.0,18,1,1,15
1,47,8,0,0.0,39,3,6,29
2,48,8,0,74.0,70,5,9,50
1,48,8,0,0.0,0,1,0,0
1,49,8,0,0.0,279,13,39,212
1,56,8,0,0.0,0,1,0,0
2,50,8,0,283.0,271,13,45,196
1,52,8,0,0.0,140,5,32,91
1,58,9,0,0.0,0,1,0,0
1,43,9,0,0.0,0,1,0,0
1,48,8,0,0.0,65,5,8,48
1,58,9,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
2,47,8,0,41.0,39,3,6,29
1,48,8,0,0.0,0,1,0,0
1,50,8,0,0.0,229,13,39,169
2,48,8,0,71.0,67,5,7,51
1,50,8,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
3,57,8,1,4.0,4,1,1,2
1,51,8,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
1,58,9,0,0.0,0,1,0,0
2,49,8,0,235.0,223,13,39,163
1,48,8,0,0.0,18,1,1,15
1,50,8,0,0.0,214,13,40,152
1,50,8,0,0.0,237,13,40,172
1,47,8,0,0.0,39,3,6,29
1,56,8,0,0.0,0,1,0,0
1,48,8,0,0.0,66,5,6,51
1,48,8,0,0.0,33,1,0,31
2,52,8,0,66.0,62,5,6,51
1,58,9,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,50,8,0,0.0,238,13,39,169
1,66,9,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
3,49,8,1,239.0,227,13,36,171
1,48,8,0,0.0,34,1,0,32
1,41,5,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
1,44,8,0,0.0,0,1,0,0
1,33,6,0,0.0,0,1,0,0
2,48,8,0,34.0,34,1,0,32
2,49,8,0,240.0,228,13,44,160
2,57,8,0,4.0,4,1,1,2
2,49,8,0,251.0,239,13,40,172
3,48,8,1,17.0,17,1,1,14
1,48,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,52,8,0,0.0,55,5,3,46
1,44,8,0,0.0,0,1,0,0
1,49,8,0,0.0,240,13,40,177
1,48,8,0,0.0,0,1,0,0
1,25,5,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
2,57,8,0,5.0,5,1,1,3
2,49,8,0,263.0,251,13,38,188
1,50,8,0,0.0,238,13,41,172
1,57,9,0,0.0,0,1,0,0
1,47,8,0,0.0,39,3,6,29
1,47,8,0,0.0,36,3,5,28
1,48,8,0,0.0,0,1,0,0
1,47,8,0,0.0,113,3,39,59
1,56,8,0,0.0,0,1,0,0
1,49,8,0,0.0,223,13,40,160
1,59,8,0,0.0,0,1,0,0
1,58,10,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
2,50,8,0,313.0,301,13,70,198
1,58,9,0,0.0,0,1,0,0
1,48,8,0,0.0,63,1,22,25
1,48,8,0,0.0,34,1,0,32
1,49,8,0,0.0,241,13,34,183
1,52,8,0,0.0,58,5,7,44
1,50,8,0,0.0,281,13,63,180
2,57,8,0,5.0,5,1,1,3
2,47,8,0,38.0,36,3,5,28
2,48,8,0,17.0,17,1,1,14
1,48,8,0,0.0,0,1,0,0
1,39,7,0,0.0,0,1,0,0
1,47,9,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,46,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
2,48,8,0,67.0,63,5,7,47
1,46,8,0,0.0,0,1,0,0
2,47,8,0,39.0,37,3,5,29
1,48,9,0,0.0,0,1,0,0
1,47,8,0,0.0,35,3,4,28
2,47,8,0,44.0,42,3,5,32
1,50,8,0,0.0,247,13,37,182
2,50,8,0,269.0,257,13,40,189
1,49,8,0,0.0,230,13,41,164
1,47,8,0,0.0,37,3,5,29
1,50,8,0,0.0,243,13,38,184
1,48,8,0,0.0,62,5,6,47
1,49,8,0,0.0,266,13,51,182
1,48,8,0,0.0,0,1,0,0
3,48,8,1,71.0,67,5,7,51
2,48,8,0,18.0,18,1,1,15
2,57,8,0,4.0,4,1,1,2
1,48,8,0,0.0,0,1,0,0
2,48,8,0,18.0,18,1,1,15
1,49,8,0,0.0,235,13,38,173
1,48,8,0,0.0,18,1,1,15
2,52,8,0,62.0,58,5,4,48
2,47,8,0,38.0,36,3,4,29
1,53,7,0,0.0,0,1,0,0
2,52,8,0,59.0,55,5,5,45
1,48,8,0,0.0,33,1,0,31
2,48,8,0,38.0,38,1,4,31
2,48,8,0,34.0,34,1,0,32
2,50,8,0,243.0,231,13,43,166
2,48,8,0,33.0,33,1,0,31
1,48,8,0,0.0,34,1,0,32
1,48,8,0,0.0,33,1,0,31
1,51,9,0,0.0,0,1,0,0
1,48,8,0,0.0,68,5,8,48
1,49,8,0,0.0,243,13,40,178
1,50,8,0,0.0,261,13,46,185
1,48,8,0,0.0,0,1,0,0
2,50,8,0,248.0,236,13,39,171
1,50,8,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
2,48,8,0,148.0,144,5,48,76
1,48,8,0,0.0,33,1,0,31
1,47,8,0,0.0,36,3,5,28
1,52,8,0,0.0,59,5,4,49
2,52,8,0,109.0,105,5,13,73
1,52,8,0,0.0,57,5,1,51
2,47,8,0,38.0,36,3,5,28
1,49,8,0,0.0,0,1,0,0
2,49,8,0,307.0,295,13,52,204
1,52,8,0,0.0,104,5,18,64
1,44,8,0,0.0,0,1,0,0
1,48,8,0,0.0,34,1,0,32
1,57,8,0,0.0,4,1,1,2
1,52,8,0,0.0,58,5,2,51
1,49,8,0,0.0,294,13,69,196
1,61,8,0,0.0,0,1,0,0
2,50,8,0,223.0,211,13,38,154
1,49,8,0,0.0,229,13,39,168
1,57,8,0,0.0,5,1,1,3
1,48,8,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,49,8,0,0.0,250,13,41,183
1,48,8,0,0.0,18,1,1,15
1,50,8,0,0.0,0,1,0,0
1,58,9,0,0.0,0,1,0,0
1,48,8,0,0.0,8,1,4,2
1,39,7,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
1,49,8,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
2,57,8,0,5.0,5,1,1,3
1,48,8,0,0.0,0,1,0,0
1,48,8,0,0.0,33,1,0,31
1,50,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
2,48,8,0,67.0,67,1,12,44
1,50,8,0,0.0,243,13,41,179
1,50,8,0,0.0,232,13,38,171
1,47,8,0,0.0,40,3,4,31
2,48,8,0,33.0,33,1,0,31
1,49,8,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,49,9,0,0.0,0,1,0,0
1,50,8,0,0.0,235,13,37,178
1,47,8,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
1,38,7,0,0.0,0,1,0,0
1,52,9,0,0.0,0,1,0,0
2,50,8,0,247.0,235,13,41,169
1,52,8,0,0.0,51,5,2,43
1,44,8,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
1,47,8,0,0.0,0,1,0,0
2,49,8,0,269.0,257,13,42,186
1,44,8,0,0.0,0,1,0,0
1,52,8,0,0.0,118,5,40,66
1,43,9,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
1,66,13,0,0.0,0,1,0,0
2,48,8,0,74.0,70,5,8,52
1,52,8,0,0.0,56,5,6,45
1,58,9,0,0.0,0,1,0,0
1,47,8,0,0.0,41,3,5,31
1,47,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,49,8,0,0.0,262,13,38,199
2,50,8,0,269.0,257,13,44,188
2,48,8,0,105.0,105,1,34,59
3,50,8,1,267.0,255,13,39,187
2,48,8,0,34.0,34,1,0,32
1,47,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,50,8,0,0.0,229,13,38,168
1,34,6,0,0.0,0,1,0,0
2,50,8,0,256.0,244,13,38,181
1,48,8,0,0.0,0,1,0,0
3,57,8,1,4.0,4,1,1,2
2,49,8,0,247.0,235,13,40,171
1,58,9,0,0.0,0,1,0,0
1,50,8,0,0.0,254,13,40,188
1,49,8,0,0.0,219,13,35,165
2,49,8,0,239.0,227,13,37,168
1,48,8,0,0.0,18,1,1,15
1,44,8,0,0.0,0,1,0,0
2,47,8,0,44.0,42,3,5,31
1,47,8,0,0.0,36,3,5,28
1,47,8,0,0.0,0,1,0,0
2,48,8,0,33.0,33,1,0,31
1,51,8,0,0.0,0,1,0,0
2,50,8,0,217.0,205,13,36,149
1,48,8,0,0.0,68,5,10,48
2,48,8,0,129.0,125,5,40,70
2,48,8,0,34.0,34,1,0,32
1,49,8,0,0.0,262,13,42,193
1,47,8,0,0.0,41,3,5,31
1,57,9,0,0.0,0,1,0,0
2,48,8,0,77.0,73,5,10,51
2,48,8,0,17.0,17,1,1,14
1,44,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
2,49,8,0,278.0,266,13,51,182
2,49,8,0,257.0,245,13,41,179
1,58,9,0,0.0,0,1,0,0
2,47,8,0,38.0,36,3,5,28
1,48,8,0,0.0,18,1,1,15
1,46,8,0,0.0,0,1,0,0
2,49,8,0,231.0,219,13,39,158
1,34,6,0,0.0,0,1,0,0
1,56,8,0,0.0,0,1,0,0
3,48,8,1,66.0,62,5,6,47
1,49,8,0,0.0,0,1,0,0
1,49,8,0,0.0,235,13,35,178
2,52,8,0,82.0,78,5,7,62
1,71,13,0,0.0,0,1,0,0
2,48,8,0,75.0,71,5,10,50
1,57,8,0,0.0,84,1,28,45
2,48,8,0,17.0,17,1,1,14
1,48,8,0,0.0,18,1,1,15
1,48,8,0,0.0,38,1,4,31
1,46,8,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
1,48,8,0,0.0,71,5,9,51
1,47,8,0,0.0,42,3,5,32
1,47,8,0,0.0,36,3,5,28
1,49,8,0,0.0,241,13,43,172
1,44,8,0,0.0,0,1,0,0
2,48,8,0,34.0,34,1,0,32
1,57,8,0,0.0,5,1,1,3
1,51,8,0,0.0,0,1,0,0
1,50,8,0,0.0,0,1,0,0
1,48,8,0,0.0,18,1,1,15
2,48,8,0,33.0,33,1,0,31
2,49,8,0,258.0,246,13,46,175
2,48,8,0,17.0,17,1,1,14
1,49,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
1,57,9,0,0.0,0,1,0,0
1,49,8,0,0.0,232,13,40,166
1,47,8,0,0.0,0,1,0,0
1,74,14,0,0.0,0,1,0,0
1,80,13,0,0.0,0,1,0,0
1,52,8,0,0.0,110,5,18,76
1,47,8,0,0.0,36,3,5,28
2,57,8,0,4.0,4,1,1,2
2,50,8,0,274.0,262,13,35,199
1,48,8,0,0.0,38,1,3,32
1,50,8,0,0.0,237,13,38,176
1,48,8,0,0.0,71,5,10,50
1,52,8,0,0.0,56,5,2,49
2,49,8,0,236.0,224,13,40,161
2,50,8,0,253.0,241,13,41,173
1,48,8,0,0.0,18,1,1,15
2,49,8,0,251.0,239,13,40,176
1,51,8,0,0.0,0,1,0,0
1,48,8,0,0.0,142,5,41,69
1,47,8,0,0.0,0,1,0,0
2,57,8,0,4.0,4,1,1,2
2,52,8,0,65.0,61,5,4,52
1,48,8,0,0.0,64,5,7,48
1,56,8,0,0.0,0,1,0,0
1,36,7,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
2,48,8,0,17.0,17,1,1,14
2,47,8,0,42.0,40,3,2,32
1,57,9,0,0.0,0,1,0,0
2,48,8,0,72.0,68,5,7,52
1,57,9,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,51,8,0,0.0,0,1,0,0
1,49,8,0,0.0,0,1,0,0
1,50,8,0,0.0,255,13,38,191
1,47,8,0,0.0,36,3,5,28
1,48,8,0,0.0,0,1,0,0
1,49,8,0,0.0,435,13,71,312
1,57,9,0,0.0,0,1,0,0
1,52,8,0,0.0,59,5,2,51
1,50,8,0,0.0,0,1,0,0
1,52,8,0,0.0,55,5,5,45
2,50,8,0,251.0,239,13,42,172
2,49,8,0,252.0,240,13,37,181
1,48,8,0,0.0,63,5,7,47
1,47,8,0,0.0,36,3,5,28
1,57,9,0,0.0,0,1,0,0
2,52,8,0,131.0,127,5,35,77
1,48,8,0,0.0,0,1,0,0
1,49,8,0,0.0,254,13,39,188
1,49,8,0,0.0,0,1,0,0
2,49,8,0,316.0,304,13,57,209
1,58,12,0,0.0,0,1,0,0
1,57,8,0,0.0,4,1,1,2
2,48,8,0,74.0,70,5,9,50
2,48,8,0,34.0,34,1,0,32
1,52,9,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,57,10,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
2,48,8,0,17.0,17,1,1,14
1,44,8,0,0.0,0,1,0,0
1,69,14,0,0.0,0,1,0,0
1,44,8,0,0.0,0,1,0,0
1,49,8,0,0.0,245,13,41,177
2,48,8,0,17.0,17,1,1,14
2,52,8,0,59.0,55,5,1,49
2,47,8,0,48.0,46,3,4,35
1,47,8,0,0.0,0,1,0,0
1,48,8,0,0.0,0,1,0,0
